time,i_d_ideal,i_q_ideal,i_d_notch,i_q_notch,i_d_ddrrf,i_q_ddrrf,i_d_ama,i_q_ama
0.236750, 0.012152, -0.198749, 0.010259, -0.198087, 0.009323, -0.197877, 0.009305, -0.198062
0.236800, 0.012164, -0.198791, 0.010285, -0.198094, 0.009354, -0.197867, 0.009333, -0.198051
0.236850, 0.012175, -0.198833, 0.010311, -0.198101, 0.009386, -0.197857, 0.009361, -0.198041
0.236900, 0.012185, -0.198875, 0.010337, -0.198109, 0.009418, -0.197847, 0.009389, -0.198031
0.236950, 0.012194, -0.198917, 0.010363, -0.198117, 0.009449, -0.197839, 0.009417, -0.198021
0.237000, 0.012203, -0.198960, 0.010389, -0.198126, 0.009481, -0.197831, 0.009446, -0.198013
0.237050, 0.012211, -0.199002, 0.010414, -0.198135, 0.009513, -0.197823, 0.009475, -0.198004
0.237100, 0.012217, -0.199045, 0.010439, -0.198145, 0.009545, -0.197817, 0.009503, -0.197996
0.237150, 0.012224, -0.199088, 0.010464, -0.198156, 0.009578, -0.197810, 0.009532, -0.197989
0.237200, 0.012229, -0.199130, 0.010489, -0.198166, 0.009610, -0.197805, 0.009561, -0.197983
0.237250, 0.012233, -0.199173, 0.010514, -0.198177, 0.009642, -0.197800, 0.009590, -0.197977
0.237300, 0.012237, -0.199216, 0.010538, -0.198189, 0.009675, -0.197795, 0.009619, -0.197971
0.237350, 0.012240, -0.199259, 0.010562, -0.198201, 0.009707, -0.197792, 0.009648, -0.197966
0.237400, 0.012242, -0.199302, 0.010586, -0.198214, 0.009740, -0.197789, 0.009678, -0.197962
0.237450, 0.012243, -0.199345, 0.010610, -0.198227, 0.009772, -0.197786, 0.009707, -0.197958
0.237500, 0.012243, -0.199388, 0.010633, -0.198240, 0.009805, -0.197784, 0.009736, -0.197954
0.237550, 0.012243, -0.199431, 0.010656, -0.198254, 0.009837, -0.197783, 0.009766, -0.197952
0.237600, 0.012242, -0.199473, 0.010679, -0.198268, 0.009870, -0.197782, 0.009795, -0.197949
0.237650, 0.012240, -0.199516, 0.010701, -0.198283, 0.009902, -0.197782, 0.009825, -0.197948
0.237700, 0.012237, -0.199559, 0.010723, -0.198298, 0.009935, -0.197783, 0.009854, -0.197947
0.237750, 0.012233, -0.199601, 0.010745, -0.198313, 0.009967, -0.197784, 0.009884, -0.197946
0.237800, 0.012229, -0.199644, 0.010767, -0.198329, 0.009999, -0.197786, 0.009913, -0.197946
0.237850, 0.012224, -0.199686, 0.010788, -0.198345, 0.010032, -0.197788, 0.009942, -0.197947
0.237900, 0.012218, -0.199728, 0.010809, -0.198362, 0.010064, -0.197791, 0.009972, -0.197948
0.237950, 0.012211, -0.199770, 0.010829, -0.198379, 0.010096, -0.197794, 0.010001, -0.197950
0.238000, 0.012203, -0.199812, 0.010849, -0.198396, 0.010128, -0.197799, 0.010030, -0.197952
0.238050, 0.012195, -0.199854, 0.010869, -0.198414, 0.010160, -0.197803, 0.010059, -0.197955
0.238100, 0.012186, -0.199895, 0.010889, -0.198432, 0.010192, -0.197809, 0.010088, -0.197958
0.238150, 0.012176, -0.199936, 0.010908, -0.198450, 0.010223, -0.197815, 0.010117, -0.197962
0.238200, 0.012165, -0.199977, 0.010926, -0.198469, 0.010255, -0.197821, 0.010146, -0.197966
0.238250, 0.012154, -0.200018, 0.010945, -0.198488, 0.010286, -0.197829, 0.010175, -0.197971
0.238300, 0.012142, -0.200058, 0.010963, -0.198507, 0.010317, -0.197836, 0.010203, -0.197976
0.238350, 0.012129, -0.200098, 0.010980, -0.198527, 0.010348, -0.197845, 0.010232, -0.197982
0.238400, 0.012115, -0.200138, 0.010998, -0.198547, 0.010379, -0.197853, 0.010260, -0.197989
0.238450, 0.012101, -0.200178, 0.011014, -0.198567, 0.010409, -0.197863, 0.010288, -0.197996
0.238500, 0.012086, -0.200217, 0.011031, -0.198588, 0.010440, -0.197873, 0.010316, -0.198004
0.238550, 0.012070, -0.200256, 0.011047, -0.198609, 0.010470, -0.197883, 0.010344, -0.198012
0.238600, 0.012053, -0.200295, 0.011063, -0.198630, 0.010500, -0.197895, 0.010372, -0.198020
0.238650, 0.012036, -0.200333, 0.011078, -0.198652, 0.010530, -0.197906, 0.010399, -0.198030
0.238700, 0.012018, -0.200371, 0.011092, -0.198673, 0.010559, -0.197918, 0.010426, -0.198039
0.238750, 0.011999, -0.200408, 0.011107, -0.198695, 0.010588, -0.197931, 0.010453, -0.198049
0.238800, 0.011980, -0.200445, 0.011121, -0.198717, 0.010617, -0.197945, 0.010480, -0.198060
0.238850, 0.011960, -0.200482, 0.011134, -0.198740, 0.010646, -0.197958, 0.010507, -0.198071
0.238900, 0.011939, -0.200518, 0.011147, -0.198763, 0.010674, -0.197973, 0.010533, -0.198083
0.238950, 0.011918, -0.200554, 0.011160, -0.198786, 0.010702, -0.197988, 0.010559, -0.198095
0.239000, 0.011896, -0.200590, 0.011172, -0.198809, 0.010730, -0.198003, 0.010585, -0.198107
0.239050, 0.011873, -0.200625, 0.011184, -0.198832, 0.010757, -0.198019, 0.010610, -0.198120
0.239100, 0.011850, -0.200659, 0.011195, -0.198855, 0.010784, -0.198035, 0.010636, -0.198134
0.239150, 0.011826, -0.200693, 0.011206, -0.198879, 0.010811, -0.198052, 0.010661, -0.198148
0.239200, 0.011802, -0.200727, 0.011216, -0.198903, 0.010837, -0.198069, 0.010686, -0.198162
0.239250, 0.011777, -0.200760, 0.011226, -0.198927, 0.010863, -0.198087, 0.010710, -0.198177
0.239300, 0.011751, -0.200792, 0.011235, -0.198951, 0.010889, -0.198106, 0.010734, -0.198192
0.239350, 0.011724, -0.200824, 0.011244, -0.198976, 0.010914, -0.198124, 0.010758, -0.198208
0.239400, 0.011698, -0.200856, 0.011253, -0.199000, 0.010939, -0.198144, 0.010781, -0.198224
0.239450, 0.011670, -0.200887, 0.011261, -0.199025, 0.010963, -0.198163, 0.010804, -0.198241
0.239500, 0.011642, -0.200917, 0.011268, -0.199049, 0.010987, -0.198183, 0.010827, -0.198258
0.239550, 0.011614, -0.200947, 0.011275, -0.199074, 0.011011, -0.198204, 0.010850, -0.198275
0.239600, 0.011585, -0.200976, 0.011282, -0.199099, 0.011034, -0.198225, 0.010872, -0.198293
0.239650, 0.011555, -0.201005, 0.011288, -0.199124, 0.011057, -0.198246, 0.010894, -0.198312
0.239700, 0.011525, -0.201033, 0.011294, -0.199149, 0.011080, -0.198268, 0.010915, -0.198330
0.239750, 0.011494, -0.201060, 0.011299, -0.199175, 0.011102, -0.198290, 0.010936, -0.198349
0.239800, 0.011463, -0.201087, 0.011303, -0.199200, 0.011123, -0.198313, 0.010957, -0.198369
0.239850, 0.011432, -0.201113, 0.011308, -0.199225, 0.011144, -0.198336, 0.010977, -0.198388
0.239900, 0.011400, -0.201139, 0.011311, -0.199251, 0.011165, -0.198359, 0.010997, -0.198408
0.239950, 0.011367, -0.201164, 0.011315, -0.199276, 0.011185, -0.198383, 0.011016, -0.198429
0.240000, 0.011335, -0.201188, 0.011317, -0.199302, 0.011205, -0.198407, 0.011035, -0.198450
0.240050, 0.011301, -0.201212, 0.011320, -0.199327, 0.011224, -0.198431, 0.011054, -0.198471
0.240100, 0.011268, -0.201235, 0.011321, -0.199353, 0.011243, -0.198456, 0.011072, -0.198492
0.240150, 0.011233, -0.201257, 0.011323, -0.199378, 0.011261, -0.198481, 0.011090, -0.198514
0.240200, 0.011199, -0.201279, 0.011323, -0.199404, 0.011279, -0.198506, 0.011107, -0.198536
0.240250, 0.011164, -0.201300, 0.011324, -0.199429, 0.011296, -0.198532, 0.011124, -0.198559
0.240300, 0.011129, -0.201321, 0.011324, -0.199455, 0.011313, -0.198558, 0.011140, -0.198581
0.240350, 0.011093, -0.201340, 0.011323, -0.199480, 0.011329, -0.198584, 0.011156, -0.198604
0.240400, 0.011057, -0.201359, 0.011322, -0.199506, 0.011345, -0.198611, 0.011172, -0.198627
0.240450, 0.011021, -0.201378, 0.011320, -0.199531, 0.011360, -0.198637, 0.011187, -0.198651
0.240500, 0.010985, -0.201395, 0.011318, -0.199556, 0.011375, -0.198664, 0.011202, -0.198675
0.240550, 0.010948, -0.201412, 0.011316, -0.199581, 0.011389, -0.198692, 0.011216, -0.198699
0.240600, 0.010911, -0.201428, 0.011313, -0.199607, 0.011403, -0.198719, 0.011230, -0.198723
0.240650, 0.010874, -0.201444, 0.011309, -0.199632, 0.011416, -0.198747, 0.011243, -0.198748
0.240700, 0.010836, -0.201459, 0.011305, -0.199657, 0.011428, -0.198775, 0.011256, -0.198772
0.240750, 0.010798, -0.201473, 0.011301, -0.199682, 0.011440, -0.198803, 0.011268, -0.198797
0.240800, 0.010760, -0.201486, 0.011296, -0.199706, 0.011452, -0.198832, 0.011280, -0.198822
0.240850, 0.010722, -0.201498, 0.011291, -0.199731, 0.011463, -0.198860, 0.011291, -0.198848
0.240900, 0.010683, -0.201510, 0.011285, -0.199755, 0.011473, -0.198889, 0.011302, -0.198873
0.240950, 0.010645, -0.201521, 0.011279, -0.199780, 0.011483, -0.198918, 0.011312, -0.198899
0.241000, 0.010606, -0.201532, 0.011272, -0.199804, 0.011492, -0.198947, 0.011322, -0.198925
0.241050, 0.010567, -0.201541, 0.011265, -0.199828, 0.011501, -0.198976, 0.011331, -0.198951
0.241100, 0.010528, -0.201550, 0.011257, -0.199852, 0.011509, -0.199005, 0.011340, -0.198977
0.241150, 0.010489, -0.201558, 0.011249, -0.199876, 0.011517, -0.199035, 0.011349, -0.199003
0.241200, 0.010449, -0.201566, 0.011241, -0.199899, 0.011524, -0.199064, 0.011356, -0.199030
0.241250, 0.010410, -0.201572, 0.011232, -0.199923, 0.011530, -0.199094, 0.011364, -0.199056
0.241300, 0.010371, -0.201578, 0.011222, -0.199946, 0.011536, -0.199124, 0.011371, -0.199083
0.241350, 0.010331, -0.201583, 0.011213, -0.199969, 0.011542, -0.199154, 0.011377, -0.199110
0.241400, 0.010291, -0.201588, 0.011202, -0.199992, 0.011547, -0.199183, 0.011383, -0.199136
0.241450, 0.010252, -0.201591, 0.011192, -0.200014, 0.011551, -0.199213, 0.011388, -0.199163
0.241500, 0.010212, -0.201594, 0.011181, -0.200037, 0.011554, -0.199243, 0.011393, -0.199190
0.241550, 0.010172, -0.201596, 0.011169, -0.200059, 0.011557, -0.199273, 0.011397, -0.199217
0.241600, 0.010133, -0.201598, 0.011157, -0.200081, 0.011560, -0.199303, 0.011401, -0.199244
0.241650, 0.010093, -0.201598, 0.011145, -0.200102, 0.011562, -0.199334, 0.011404, -0.199272
0.241700, 0.010054, -0.201598, 0.011133, -0.200124, 0.011563, -0.199364, 0.011407, -0.199299
0.241750, 0.010014, -0.201597, 0.011120, -0.200145, 0.011564, -0.199394, 0.011409, -0.199326
0.241800, 0.009974, -0.201596, 0.011106, -0.200165, 0.011564, -0.199424, 0.011411, -0.199353
0.241850, 0.009935, -0.201593, 0.011092, -0.200186, 0.011564, -0.199454, 0.011412, -0.199380
0.241900, 0.009896, -0.201590, 0.011078, -0.200206, 0.011563, -0.199484, 0.011413, -0.199408
0.241950, 0.009856, -0.201586, 0.011064, -0.200226, 0.011562, -0.199514, 0.011413, -0.199435
0.242000, 0.009817, -0.201582, 0.011049, -0.200246, 0.011560, -0.199543, 0.011412, -0.199462
0.242050, 0.009778, -0.201576, 0.011034, -0.200265, 0.011557, -0.199573, 0.011411, -0.199489
0.242100, 0.009739, -0.201570, 0.011018, -0.200284, 0.011554, -0.199603, 0.011410, -0.199516
0.242150, 0.009701, -0.201564, 0.011002, -0.200303, 0.011550, -0.199633, 0.011408, -0.199543
0.242200, 0.009662, -0.201556, 0.010986, -0.200322, 0.011546, -0.199662, 0.011406, -0.199570
0.242250, 0.009624, -0.201548, 0.010969, -0.200340, 0.011541, -0.199692, 0.011403, -0.199597
0.242300, 0.009586, -0.201539, 0.010952, -0.200358, 0.011536, -0.199721, 0.011400, -0.199624
0.242350, 0.009548, -0.201529, 0.010935, -0.200375, 0.011530, -0.199750, 0.011396, -0.199650
0.242400, 0.009510, -0.201519, 0.010918, -0.200392, 0.011524, -0.199779, 0.011391, -0.199677
0.242450, 0.009473, -0.201508, 0.010900, -0.200409, 0.011517, -0.199808, 0.011386, -0.199703
0.242500, 0.009435, -0.201496, 0.010882, -0.200425, 0.011509, -0.199836, 0.011381, -0.199730
0.242550, 0.009398, -0.201484, 0.010863, -0.200441, 0.011501, -0.199865, 0.011375, -0.199756
0.242600, 0.009362, -0.201471, 0.010845, -0.200457, 0.011493, -0.199893, 0.011369, -0.199782
0.242650, 0.009325, -0.201457, 0.010826, -0.200472, 0.011484, -0.199921, 0.011362, -0.199808
0.242700, 0.009289, -0.201443, 0.010806, -0.200487, 0.011474, -0.199949, 0.011355, -0.199834
0.242750, 0.009253, -0.201428, 0.010787, -0.200502, 0.011464, -0.199977, 0.011347, -0.199859
0.242800, 0.009218, -0.201412, 0.010767, -0.200516, 0.011453, -0.200005, 0.011338, -0.199885
0.242850, 0.009183, -0.201396, 0.010747, -0.200530, 0.011442, -0.200032, 0.011330, -0.199910
0.242900, 0.009148, -0.201378, 0.010727, -0.200543, 0.011430, -0.200059, 0.011320, -0.199935
0.242950, 0.009114, -0.201361, 0.010706, -0.200556, 0.011418, -0.200086, 0.011311, -0.199960
0.243000, 0.009079, -0.201343, 0.010686, -0.200569, 0.011406, -0.200112, 0.011301, -0.199984
0.243050, 0.009046, -0.201324, 0.010665, -0.200581, 0.011393, -0.200138, 0.011290, -0.200009
0.243100, 0.009013, -0.201304, 0.010644, -0.200593, 0.011379, -0.200164, 0.011279, -0.200033
0.243150, 0.008980, -0.201284, 0.010622, -0.200604, 0.011365, -0.200190, 0.011268, -0.200057
0.243200, 0.008947, -0.201263, 0.010601, -0.200615, 0.011350, -0.200216, 0.011256, -0.200081
0.243250, 0.008915, -0.201242, 0.010579, -0.200625, 0.011335, -0.200241, 0.011243, -0.200104
0.243300, 0.008884, -0.201220, 0.010557, -0.200636, 0.011320, -0.200265, 0.011231, -0.200127
0.243350, 0.008852, -0.201197, 0.010535, -0.200645, 0.011304, -0.200290, 0.011217, -0.200150
0.243400, 0.008822, -0.201174, 0.010513, -0.200655, 0.011288, -0.200314, 0.011204, -0.200173
0.243450, 0.008792, -0.201151, 0.010491, -0.200663, 0.011271, -0.200338, 0.011190, -0.200195
0.243500, 0.008762, -0.201127, 0.010468, -0.200672, 0.011254, -0.200361, 0.011175, -0.200218
0.243550, 0.008733, -0.201102, 0.010446, -0.200680, 0.011236, -0.200384, 0.011160, -0.200239
0.243600, 0.008704, -0.201077, 0.010423, -0.200687, 0.011218, -0.200407, 0.011145, -0.200261
0.243650, 0.008676, -0.201051, 0.010400, -0.200694, 0.011200, -0.200430, 0.011130, -0.200282
0.243700, 0.008648, -0.201025, 0.010377, -0.200701, 0.011181, -0.200452, 0.011114, -0.200303
0.243750, 0.008621, -0.200998, 0.010354, -0.200707, 0.011161, -0.200473, 0.011097, -0.200323
0.243800, 0.008594, -0.200971, 0.010331, -0.200713, 0.011142, -0.200495, 0.011080, -0.200344
0.243850, 0.008568, -0.200943, 0.010308, -0.200719, 0.011122, -0.200515, 0.011063, -0.200364
0.243900, 0.008542, -0.200915, 0.010285, -0.200723, 0.011101, -0.200536, 0.011046, -0.200383
0.243950, 0.008517, -0.200887, 0.010261, -0.200728, 0.011081, -0.200556, 0.011028, -0.200402
0.244000, 0.008493, -0.200858, 0.010238, -0.200732, 0.011060, -0.200576, 0.011010, -0.200421
0.244050, 0.008469, -0.200828, 0.010214, -0.200735, 0.011038, -0.200595, 0.010991, -0.200439
0.244100, 0.008446, -0.200798, 0.010191, -0.200739, 0.011016, -0.200614, 0.010973, -0.200458
0.244150, 0.008423, -0.200768, 0.010167, -0.200741, 0.010994, -0.200632, 0.010954, -0.200475
0.244200, 0.008401, -0.200738, 0.010144, -0.200744, 0.010972, -0.200650, 0.010934, -0.200493
0.244250, 0.008379, -0.200707, 0.010120, -0.200745, 0.010949, -0.200667, 0.010914, -0.200510
0.244300, 0.008358, -0.200675, 0.010097, -0.200747, 0.010926, -0.200684, 0.010894, -0.200526
0.244350, 0.008338, -0.200643, 0.010073, -0.200748, 0.010903, -0.200701, 0.010874, -0.200542
0.244400, 0.008318, -0.200611, 0.010049, -0.200748, 0.010879, -0.200717, 0.010853, -0.200558
0.244450, 0.008299, -0.200579, 0.010026, -0.200748, 0.010855, -0.200733, 0.010833, -0.200573
0.244500, 0.008281, -0.200546, 0.010002, -0.200748, 0.010831, -0.200748, 0.010811, -0.200588
0.244550, 0.008263, -0.200513, 0.009979, -0.200747, 0.010807, -0.200763, 0.010790, -0.200603
0.244600, 0.008246, -0.200480, 0.009955, -0.200745, 0.010782, -0.200777, 0.010768, -0.200617
0.244650, 0.008229, -0.200446, 0.009932, -0.200744, 0.010757, -0.200791, 0.010746, -0.200631
0.244700, 0.008214, -0.200412, 0.009909, -0.200741, 0.010732, -0.200804, 0.010724, -0.200644
0.244750, 0.008198, -0.200378, 0.009885, -0.200739, 0.010706, -0.200817, 0.010702, -0.200657
0.244800, 0.008184, -0.200343, 0.009862, -0.200736, 0.010681, -0.200829, 0.010679, -0.200669
0.244850, 0.008170, -0.200309, 0.009839, -0.200732, 0.010655, -0.200841, 0.010657, -0.200681
0.244900, 0.008157, -0.200274, 0.009816, -0.200728, 0.010629, -0.200852, 0.010634, -0.200693
0.244950, 0.008144, -0.200239, 0.009793, -0.200724, 0.010603, -0.200863, 0.010610, -0.200704
0.245000, 0.008133, -0.200203, 0.009770, -0.200719, 0.010577, -0.200873, 0.010587, -0.200714
0.245050, 0.008121, -0.200168, 0.009748, -0.200714, 0.010550, -0.200883, 0.010564, -0.200725
0.245100, 0.008111, -0.200132, 0.009725, -0.200708, 0.010523, -0.200892, 0.010540, -0.200734
0.245150, 0.008101, -0.200096, 0.009703, -0.200702, 0.010497, -0.200901, 0.010516, -0.200743
0.245200, 0.008092, -0.200061, 0.009680, -0.200696, 0.010470, -0.200909, 0.010492, -0.200752
0.245250, 0.008084, -0.200024, 0.009658, -0.200689, 0.010443, -0.200917, 0.010468, -0.200761
0.245300, 0.008076, -0.199988, 0.009636, -0.200681, 0.010415, -0.200924, 0.010444, -0.200768
0.245350, 0.008069, -0.199952, 0.009614, -0.200674, 0.010388, -0.200931, 0.010419, -0.200776
0.245400, 0.008062, -0.199916, 0.009593, -0.200666, 0.010361, -0.200937, 0.010395, -0.200783
0.245450, 0.008057, -0.199879, 0.009571, -0.200657, 0.010333, -0.200943, 0.010370, -0.200789
0.245500, 0.008052, -0.199843, 0.009550, -0.200648, 0.010306, -0.200948, 0.010345, -0.200795
0.245550, 0.008048, -0.199806, 0.009529, -0.200639, 0.010278, -0.200953, 0.010321, -0.200801
0.245600, 0.008044, -0.199769, 0.009508, -0.200629, 0.010250, -0.200957, 0.010296, -0.200806
0.245650, 0.008041, -0.199733, 0.009487, -0.200619, 0.010223, -0.200960, 0.010271, -0.200810
0.245700, 0.008039, -0.199696, 0.009466, -0.200609, 0.010195, -0.200963, 0.010246, -0.200815
0.245750, 0.008037, -0.199659, 0.009446, -0.200598, 0.010167, -0.200966, 0.010221, -0.200818
0.245800, 0.008037, -0.199623, 0.009426, -0.200587, 0.010139, -0.200968, 0.010196, -0.200821
0.245850, 0.008036, -0.199586, 0.009406, -0.200575, 0.010112, -0.200969, 0.010171, -0.200824
0.245900, 0.008037, -0.199549, 0.009387, -0.200563, 0.010084, -0.200970, 0.010145, -0.200826
0.245950, 0.008038, -0.199513, 0.009367, -0.200551, 0.010056, -0.200970, 0.010120, -0.200828
0.246000, 0.008040, -0.199476, 0.009348, -0.200538, 0.010028, -0.200970, 0.010095, -0.200829
0.246050, 0.008043, -0.199440, 0.009329, -0.200525, 0.010000, -0.200970, 0.010070, -0.200830
0.246100, 0.008046, -0.199404, 0.009311, -0.200512, 0.009973, -0.200969, 0.010045, -0.200830
0.246150, 0.008050, -0.199367, 0.009293, -0.200498, 0.009945, -0.200967, 0.010020, -0.200830
0.246200, 0.008055, -0.199331, 0.009275, -0.200485, 0.009918, -0.200965, 0.009995, -0.200829
0.246250, 0.008060, -0.199295, 0.009257, -0.200470, 0.009890, -0.200962, 0.009970, -0.200828
0.246300, 0.008066, -0.199260, 0.009239, -0.200456, 0.009863, -0.200959, 0.009945, -0.200827
0.246350, 0.008073, -0.199224, 0.009222, -0.200441, 0.009835, -0.200955, 0.009920, -0.200825
0.246400, 0.008080, -0.199188, 0.009205, -0.200425, 0.009808, -0.200951, 0.009895, -0.200822
0.246450, 0.008088, -0.199153, 0.009189, -0.200410, 0.009781, -0.200946, 0.009870, -0.200819
0.246500, 0.008097, -0.199118, 0.009173, -0.200394, 0.009754, -0.200941, 0.009845, -0.200816
0.246550, 0.008106, -0.199083, 0.009157, -0.200378, 0.009727, -0.200935, 0.009821, -0.200812
0.246600, 0.008116, -0.199048, 0.009141, -0.200362, 0.009700, -0.200929, 0.009796, -0.200807
0.246650, 0.008127, -0.199014, 0.009126, -0.200345, 0.009674, -0.200922, 0.009772, -0.200803
0.246700, 0.008138, -0.198979, 0.009111, -0.200328, 0.009647, -0.200915, 0.009748, -0.200797
0.246750, 0.008150, -0.198945, 0.009096, -0.200311, 0.009621, -0.200907, 0.009724, -0.200792
0.246800, 0.008163, -0.198912, 0.009082, -0.200293, 0.009595, -0.200899, 0.009699, -0.200785
0.246850, 0.008176, -0.198878, 0.009068, -0.200276, 0.009569, -0.200890, 0.009676, -0.200779
0.246900, 0.008189, -0.198845, 0.009055, -0.200258, 0.009544, -0.200881, 0.009652, -0.200772
0.246950, 0.008204, -0.198812, 0.009041, -0.200240, 0.009518, -0.200871, 0.009628, -0.200764
0.247000, 0.008219, -0.198780, 0.009028, -0.200221, 0.009493, -0.200861, 0.009605, -0.200756
0.247050, 0.008234, -0.198747, 0.009016, -0.200202, 0.009468, -0.200850, 0.009582, -0.200748
0.247100, 0.008250, -0.198715, 0.009004, -0.200184, 0.009443, -0.200839, 0.009559, -0.200739
0.247150, 0.008267, -0.198684, 0.008992, -0.200165, 0.009418, -0.200828, 0.009536, -0.200730
0.247200, 0.008284, -0.198653, 0.008981, -0.200145, 0.009394, -0.200816, 0.009513, -0.200720
0.247250, 0.008302, -0.198622, 0.008970, -0.200126, 0.009370, -0.200803, 0.009491, -0.200710
0.247300, 0.008321, -0.198591, 0.008959, -0.200106, 0.009346, -0.200790, 0.009469, -0.200700
0.247350, 0.008340, -0.198561, 0.008949, -0.200086, 0.009322, -0.200777, 0.009447, -0.200689
0.247400, 0.008359, -0.198531, 0.008939, -0.200066, 0.009299, -0.200763, 0.009425, -0.200677
0.247450, 0.008379, -0.198502, 0.008929, -0.200046, 0.009276, -0.200749, 0.009403, -0.200666
0.247500, 0.008400, -0.198473, 0.008920, -0.200026, 0.009253, -0.200735, 0.009382, -0.200654
0.247550, 0.008421, -0.198444, 0.008912, -0.200006, 0.009231, -0.200720, 0.009361, -0.200641
0.247600, 0.008443, -0.198416, 0.008903, -0.199985, 0.009209, -0.200704, 0.009340, -0.200628
0.247650, 0.008465, -0.198389, 0.008895, -0.199964, 0.009187, -0.200689, 0.009320, -0.200615
0.247700, 0.008488, -0.198362, 0.008888, -0.199943, 0.009166, -0.200672, 0.009299, -0.200602
0.247750, 0.008511, -0.198335, 0.008881, -0.199922, 0.009144, -0.200656, 0.009279, -0.200588
0.247800, 0.008534, -0.198309, 0.008874, -0.199901, 0.009124, -0.200639, 0.009260, -0.200573
