time,v_d_ideal,v_q_ideal,v_d_notch,v_q_notch,v_d_ddrrf,v_q_ddrrf,v_d_ama,v_q_ama
0.063250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000178, -0.000088
0.063300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000174, -0.000094
0.063350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000171, -0.000101
0.063400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000167, -0.000107
0.063450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000163, -0.000113
0.063500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000158, -0.000119
0.063550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000154, -0.000125
0.063600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000149, -0.000131
0.063650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000144, -0.000137
0.063700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000138, -0.000142
0.063750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000133, -0.000147
0.063800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000127, -0.000152
0.063850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000121, -0.000157
0.063900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000115, -0.000161
0.063950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000109, -0.000165
0.064000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000103, -0.000169
0.064050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000097, -0.000173
0.064100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000090, -0.000177
0.064150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000083, -0.000180
0.064200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000076, -0.000183
0.064250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000069, -0.000186
0.064300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000062, -0.000188
0.064350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000055, -0.000190
0.064400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000048, -0.000192
0.064450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000041, -0.000194
0.064500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000033, -0.000195
0.064550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000026, -0.000196
0.064600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000019, -0.000197
0.064650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000011, -0.000198
0.064700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000004, -0.000198
0.064750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000004, -0.000198
0.064800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000011, -0.000198
0.064850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000019, -0.000197
0.064900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000026, -0.000196
0.064950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000033, -0.000195
0.065000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000041, -0.000194
0.065050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000048, -0.000192
0.065100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000055, -0.000190
0.065150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000062, -0.000188
0.065200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000069, -0.000186
0.065250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000076, -0.000183
0.065300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000083, -0.000180
0.065350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000090, -0.000177
0.065400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000097, -0.000173
0.065450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000103, -0.000169
0.065500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000109, -0.000165
0.065550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000115, -0.000161
0.065600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000121, -0.000157
0.065650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000127, -0.000152
0.065700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000133, -0.000147
0.065750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000138, -0.000142
0.065800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000144, -0.000137
0.065850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000149, -0.000131
0.065900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000153, -0.000125
0.065950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000158, -0.000120
0.066000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000162, -0.000113
0.066050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000167, -0.000107
0.066100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000171, -0.000101
0.066150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000174, -0.000094
0.066200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000178, -0.000088
0.066250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000181, -0.000081
0.066300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000184, -0.000074
0.066350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000186, -0.000067
0.066400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000189, -0.000060
0.066450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000191, -0.000053
0.066500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000193, -0.000046
0.066550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000194, -0.000038
0.066600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000196, -0.000031
0.066650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000197, -0.000024
0.066700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000016
0.066750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000009
0.066800, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000001
0.066850, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000198, 0.000006
0.066900, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000198, 0.000014
0.066950, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000197, 0.000021
0.067000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000196, 0.000029
0.067050, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000195, 0.000036
0.067100, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000193, 0.000043
0.067150, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000192, 0.000050
0.067200, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000190, 0.000058
0.067250, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000187, 0.000065
0.067300, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000185, 0.000072
0.067350, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000182, 0.000079
0.067400, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000179, 0.000085
0.067450, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000175, 0.000092
0.067500, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000172, 0.000099
0.067550, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000168, 0.000105
0.067600, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000164, 0.000111
0.067650, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000160, 0.000117
0.067700, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000155, 0.000123
0.067750, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000150, 0.000129
0.067800, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000145, 0.000135
0.067850, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000140, 0.000140
0.067900, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000135, 0.000145
0.067950, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000129, 0.000150
0.068000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000123, 0.000155
0.068050, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000118, 0.000160
0.068100, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000111, 0.000164
0.068150, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000105, 0.000168
0.068200, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000099, 0.000172
0.068250, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000092, 0.000175
0.068300, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000086, 0.000179
0.068350, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000079, 0.000182
0.068400, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000072, 0.000185
0.068450, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000065, 0.000187
0.068500, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000058, 0.000190
0.068550, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000051, 0.000192
0.068600, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000043, 0.000193
0.068650, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000036, 0.000195
0.068700, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000029, 0.000196
0.068750, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000021, 0.000197
0.068800, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000014, 0.000198
0.068850, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000006, 0.000198
0.068900, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000001, 0.000198
0.068950, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000009, 0.000198
0.069000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000016, 0.000198
0.069050, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000024, 0.000197
0.069100, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000031, 0.000196
0.069150, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000038, 0.000194
0.069200, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000046, 0.000193
0.069250, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000053, 0.000191
0.069300, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000060, 0.000189
0.069350, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000067, 0.000186
0.069400, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000074, 0.000184
0.069450, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000081, 0.000181
0.069500, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000088, 0.000178
0.069550, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000094, 0.000174
0.069600, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000101, 0.000171
0.069650, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000107, 0.000167
0.069700, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000113, 0.000163
0.069750, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000119, 0.000158
0.069800, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000125, 0.000154
0.069850, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000131, 0.000149
0.069900, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000137, 0.000144
0.069950, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000142, 0.000138
0.070000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000147, 0.000133
0.070050, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000152, 0.000127
0.070100, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000157, 0.000121
0.070150, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000161, 0.000115
0.070200, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000165, 0.000109
0.070250, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000169, 0.000103
0.070300, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000173, 0.000097
0.070350, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000177, 0.000090
0.070400, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000180, 0.000083
0.070450, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000183, 0.000076
0.070500, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000186, 0.000069
0.070550, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000188, 0.000062
0.070600, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000190, 0.000055
0.070650, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000192, 0.000048
0.070700, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000194, 0.000041
0.070750, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000195, 0.000033
0.070800, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000196, 0.000026
0.070850, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000197, 0.000019
0.070900, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000198, 0.000011
0.070950, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000198, 0.000004
0.071000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000004
0.071050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000011
0.071100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000197, -0.000019
0.071150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000196, -0.000026
0.071200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000195, -0.000033
0.071250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000194, -0.000041
0.071300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000192, -0.000048
0.071350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000190, -0.000055
0.071400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000188, -0.000062
0.071450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000186, -0.000069
0.071500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000183, -0.000076
0.071550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000180, -0.000083
0.071600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000177, -0.000090
0.071650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000173, -0.000097
0.071700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000169, -0.000103
0.071750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000165, -0.000109
0.071800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000161, -0.000115
0.071850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000157, -0.000121
0.071900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000152, -0.000127
0.071950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000147, -0.000133
0.072000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000142, -0.000138
0.072050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000137, -0.000144
0.072100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000131, -0.000149
0.072150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000125, -0.000153
0.072200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000120, -0.000158
0.072250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000113, -0.000162
0.072300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000107, -0.000167
0.072350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000101, -0.000171
0.072400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000094, -0.000174
0.072450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000088, -0.000178
0.072500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000081, -0.000181
0.072550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000074, -0.000184
0.072600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000067, -0.000186
0.072650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000060, -0.000189
0.072700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000053, -0.000191
0.072750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000046, -0.000193
0.072800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000038, -0.000194
0.072850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000031, -0.000196
0.072900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000024, -0.000197
0.072950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000016, -0.000198
0.073000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000009, -0.000198
0.073050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000001, -0.000198
0.073100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000006, -0.000198
0.073150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000014, -0.000198
0.073200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000021, -0.000197
0.073250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000029, -0.000196
0.073300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000036, -0.000195
0.073350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000043, -0.000193
0.073400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000050, -0.000192
0.073450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000058, -0.000190
0.073500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000065, -0.000187
0.073550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000072, -0.000185
0.073600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000079, -0.000182
0.073650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000085, -0.000179
0.073700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000092, -0.000175
0.073750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000099, -0.000172
0.073800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000105, -0.000168
0.073850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000111, -0.000164
0.073900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000117, -0.000160
0.073950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000123, -0.000155
0.074000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000129, -0.000150
0.074050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000135, -0.000145
0.074100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000140, -0.000140
0.074150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000145, -0.000135
0.074200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000150, -0.000129
0.074250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000155, -0.000123
0.074300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000160, -0.000118
0.074350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000164, -0.000111
0.074400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000168, -0.000105
0.074450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000172, -0.000099
0.074500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000175, -0.000092
0.074550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000179, -0.000086
0.074600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000182, -0.000079
